,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
27617,0,0,3.7,112,0,27,845,500.0,8783
27618,0,0,3.4,7,0,78,2474,500.0,8783
27619,0,0,3.700448817952717,0,0,78,2381,200.0,8783
27620,0,0,3.700448817952717,0,22,78,2392,250.0,8783
27621,0,0,3.7,27,0,78,2381,250.0,8783
27622,0,0,3.6,26,0,78,388,150.0,8783
27623,0,0,3.2,5,22,78,2436,450.0,8783
27624,0,0,3.700448817952717,0,0,78,388,200.0,8783
27625,0,0,3.2,4,22,78,388,200.0,8783
27626,0,0,3.2,4,0,78,1215,300.0,8783
27627,0,0,3.5,10,0,78,2410,150.0,8783
27628,0,0,3.700448817952717,0,0,78,792,300.0,8783
27629,0,0,3.3,6,0,78,2391,250.0,8783
27630,0,0,3.4,6,0,78,1565,250.0,8783
27631,0,0,3.700448817952717,0,0,78,2513,300.0,8783
27632,0,0,3.700448817952717,0,22,78,2136,300.0,8783
27633,0,0,3.700448817952717,0,0,78,2012,400.0,8783
27634,0,0,3.700448817952717,0,0,78,1797,400.0,8783
27635,0,0,3.3,6,0,87,2565,200.0,8783
27636,0,0,3.0,32,0,78,1834,400.0,8783
27637,0,0,3.700448817952717,0,22,78,1834,300.0,8783
27638,0,0,3.700448817952717,0,16,6,271,400.0,8783
27639,1,0,3.700448817952717,0,22,78,1834,500.0,8783
27640,0,0,3.700448817952717,0,0,78,1606,300.0,8783
27641,0,0,3.700448817952717,0,22,78,1225,300.0,8783
27642,0,0,3.700448817952717,0,0,78,1260,200.0,8783
27643,0,0,3.700448817952717,0,16,53,2281,561.224566691786,8783
27644,0,0,3.700448817952717,0,22,78,2392,300.0,8783
27645,0,0,3.700448817952717,0,0,78,2410,300.0,8783
27646,0,0,3.700448817952717,0,0,78,119,300.0,8783
27647,0,0,3.700448817952717,0,0,78,2381,200.0,8783
27648,0,0,3.700448817952717,0,0,78,1225,300.0,8783
27649,0,0,3.700448817952717,0,22,78,443,300.0,8783
27650,0,0,3.700448817952717,0,0,80,2563,200.0,8783
27651,0,0,3.700448817952717,0,0,78,2438,300.0,8783
27652,0,0,3.700448817952717,0,7,78,2152,200.0,8783
27653,0,0,3.700448817952717,0,22,78,1334,200.0,8783
27654,0,0,3.700448817952717,0,0,78,1951,300.0,8783
27655,0,0,3.700448817952717,0,25,78,2281,200.0,8783
27656,0,0,3.700448817952717,0,0,78,2578,150.0,8783
27657,0,0,3.700448817952717,0,0,78,1834,300.0,8783
27658,0,0,3.700448817952717,0,0,78,2474,300.0,8783
27659,1,0,3.2,13,0,78,388,300.0,8783
27660,1,0,3.700448817952717,0,0,78,388,300.0,8783
27661,1,0,3.700448817952717,0,0,78,2381,300.0,8783
27662,1,0,3.2,64,0,78,1939,250.0,8783
27663,1,0,3.700448817952717,0,0,78,1888,300.0,412
27664,1,0,3.700448817952717,0,22,78,2076,250.0,8783
27665,0,0,3.1,4,0,78,1554,300.0,8783
27666,0,0,3.8,30,0,78,873,300.0,8783
27667,1,0,3.700448817952717,0,22,78,14,200.0,8783
27668,1,0,3.3,8,0,78,1333,400.0,8783
27669,1,0,3.7,180,0,78,1834,400.0,8783
27670,1,0,3.9,35,0,78,2191,350.0,8783
27671,1,0,3.1,18,7,78,1834,250.0,1574
27672,1,0,3.6,10,25,27,1951,700.0,8783
27673,1,0,3.6,51,22,27,1924,500.0,8783
27674,1,0,3.4,84,0,78,2023,300.0,8783
27675,1,0,3.4,154,0,78,1588,400.0,8783
27676,1,0,3.5,117,22,27,78,600.0,8783
27677,1,0,3.5,17,0,78,2469,200.0,8783
27678,1,0,3.9,52,0,78,2474,300.0,8783
27679,1,0,3.9,66,0,78,388,700.0,3176
27680,0,1,4.6,890,44,69,1053,1400.0,8783
27681,0,1,4.5,1231,44,68,45,1200.0,8783
27682,0,1,4.3,217,44,28,1140,1200.0,8783
27683,0,1,4.5,7854,44,77,20,1800.0,8783
27684,0,1,4.4,4081,44,10,191,1200.0,8783
27685,0,1,4.2,1741,44,73,825,1400.0,8783
27686,1,1,4.2,1176,44,73,1351,1300.0,8783
27687,1,1,4.0,281,44,28,1197,1500.0,8783
27688,0,0,3.9,34,44,8,2382,1000.0,8783
27689,1,1,3.9,599,44,8,1369,1200.0,8783
27690,0,0,3.9,105,44,8,1346,1500.0,8783
27691,0,1,3.8,169,44,8,2469,1300.0,8783
27692,0,0,3.3,4,44,8,1834,1000.0,8783
27693,1,1,4.3,563,46,69,1121,2000.0,8783
27694,1,0,4.6,4694,47,60,42,1500.0,8783
27695,0,1,4.4,1569,45,69,1710,2000.0,8783
27696,0,1,4.5,3915,45,76,1358,1000.0,8783
27697,0,1,4.4,2362,47,28,1704,1100.0,8783
27698,0,1,4.6,6372,47,10,1676,1600.0,8783
27699,0,1,4.8,467,45,77,1105,2100.0,8783
27700,1,1,4.5,3967,45,32,1084,1600.0,8783
27701,0,1,4.7,4442,45,8,997,1000.0,8783
27702,0,1,4.4,373,43,25,559,1000.0,8783
27703,0,1,4.3,114,45,60,2249,1500.0,8783
27704,0,1,4.6,4997,45,33,1200,1800.0,8783
27705,0,1,4.5,1995,45,69,984,1400.0,8783
27706,0,1,4.0,2159,45,60,980,1000.0,8783
27707,1,1,4.3,2572,45,8,1054,1200.0,8783
27708,0,1,4.5,571,46,8,1371,1000.0,8783
27709,0,1,4.3,1551,41,73,1368,1200.0,8783
27710,1,1,4.2,1367,47,28,187,1400.0,8783
27711,0,0,3.7,4652,46,64,1984,2000.0,8783
27712,1,1,4.1,1789,45,73,1349,1200.0,8783
27713,0,1,4.1,759,43,8,1834,1200.0,8783
27714,0,0,4.0,1408,46,76,987,1000.0,8783
27715,0,0,3.9,740,46,10,18,1400.0,8783
27716,0,1,3.9,150,45,74,1372,1000.0,8783
27717,0,1,4.1,1237,45,63,986,1500.0,8783
27718,1,1,4.4,347,45,28,827,1000.0,8783
27719,0,0,4.2,270,46,76,1130,1400.0,8783
27720,0,1,3.9,1389,45,60,1093,1400.0,8783
27721,0,1,3.9,590,45,76,1098,1300.0,8783
27722,1,0,3.7,130,41,28,977,1200.0,8783
27723,0,0,3.8,674,46,73,41,1700.0,8783
27724,1,1,3.7,1014,46,8,1023,1300.0,8783
27725,0,0,3.7,68,46,8,1353,1000.0,8783
27726,1,0,3.5,9,47,10,1374,700.0,8783
27727,0,0,3.5,11,42,60,1346,1600.0,8783
27728,0,0,3.0,25,46,8,1353,2300.0,8783
27729,0,0,3.8,29,46,8,1834,800.0,8783
27730,0,0,3.8,152,46,76,48,1500.0,8783
27731,0,1,3.7,81,46,60,1346,1200.0,8783
27732,0,0,4.3,416,22,10,2184,1200.0,8783
27733,0,1,4.6,653,22,12,1052,850.0,8783
27734,0,1,4.0,1776,16,62,1133,1600.0,8783
27735,0,1,4.1,1382,22,10,1106,1200.0,8783
27736,0,1,4.3,2035,16,77,1114,1700.0,8783
27737,0,0,3.0,15,0,8,1761,1000.0,8783
27738,0,0,3.5,39,0,8,1346,1200.0,8783
27739,0,1,4.7,10512,45,28,2008,1400.0,8783
27740,0,1,4.2,1754,45,27,991,1200.0,8783
27741,1,1,4.2,2620,45,27,784,1300.0,8783
27742,0,1,4.4,1569,45,69,1710,2000.0,8783
27743,1,1,4.5,3163,45,28,1886,1500.0,8783
27744,1,1,4.5,3467,45,27,2110,1300.0,8783
27745,1,1,4.9,2235,45,28,199,1500.0,8783
27746,1,0,4.1,6943,45,27,2113,750.0,8783
27747,0,1,4.3,2248,45,27,956,1100.0,8783
27748,0,1,3.9,1389,45,60,1093,1400.0,8783
27749,1,1,3.9,485,45,27,2158,700.0,8783
27750,0,1,3.5,32,45,27,1834,1000.0,8783
27751,0,1,4.4,373,43,25,559,1000.0,8783
27752,1,1,4.4,9079,44,29,2246,600.0,8783
27753,0,1,4.7,3628,41,27,2010,1600.0,8783
27754,1,1,4.4,459,47,28,1761,1500.0,8783
27755,0,1,4.1,786,43,27,2080,1500.0,8783
27756,1,1,4.5,718,47,27,1517,1500.0,8783
27757,0,0,3.7,4652,46,64,1984,2000.0,8783
27758,1,1,4.4,681,47,27,2086,1500.0,8783
27759,1,1,4.4,1808,44,27,2629,1000.0,8783
27760,1,1,4.1,674,43,27,952,900.0,8783
27761,1,1,4.0,151,42,27,1076,1100.0,8783
27762,1,1,4.0,1864,46,27,1761,600.0,8783
27763,1,1,4.2,767,44,27,1945,1700.0,8783
27764,1,1,4.0,281,44,28,1197,1500.0,8783
27765,1,0,3.9,457,46,27,792,1000.0,8783
27766,0,1,4.2,117,47,27,2155,800.0,8783
27767,0,1,4.1,354,43,49,1198,2000.0,8783
27768,0,1,4.3,105,47,27,1772,1000.0,8783
27769,0,0,3.8,38,46,27,2210,900.0,8783
27770,1,0,3.5,5,44,27,792,800.0,8783
27771,0,0,3.700448817952717,0,93,93,2632,561.224566691786,8783
27772,0,0,4.2,3236,0,32,1761,561.224566691786,8783
27773,0,1,4.4,274,0,27,1095,1300.0,8783
27774,1,0,3.9,421,0,27,172,800.0,8783
27775,0,0,4.7,14710,45,22,564,900.0,8783
27776,0,0,4.5,3845,45,19,726,800.0,8783
27777,0,0,4.1,2733,45,19,643,1300.0,8783
27778,0,0,4.4,174,45,23,724,600.0,8783
27779,1,0,4.3,2873,45,19,562,600.0,3027
27780,1,1,4.3,1807,45,29,1020,900.0,8783
27781,1,0,4.5,2620,45,43,1448,500.0,8783
27782,1,0,4.4,949,45,19,684,900.0,8783
27783,1,1,4.2,496,45,19,630,800.0,4392
27784,0,1,4.3,1470,45,19,649,800.0,8783
27785,0,1,4.5,549,45,19,655,900.0,8783
27786,1,1,4.5,208,45,19,762,800.0,8783
27787,1,1,4.2,874,45,19,565,600.0,1603
27788,0,0,4.0,431,45,19,637,561.224566691786,8783
27789,1,0,4.2,1063,45,19,635,800.0,5541
27790,1,0,4.5,344,45,43,1165,300.0,8783
27791,1,0,3.6,16,45,19,630,500.0,6049
27792,1,1,4.1,402,45,21,667,1200.0,2422
27793,1,0,3.8,23,45,19,630,600.0,8783
27794,1,1,4.2,1704,45,19,716,650.0,8783
27795,1,0,4.1,141,45,19,709,1200.0,8783
27796,1,0,4.4,480,45,19,780,450.0,8783
27797,1,0,4.0,201,45,19,649,800.0,8783
27798,1,0,4.1,93,45,19,622,600.0,8783
27799,0,0,3.5,66,45,19,557,300.0,8783
27800,1,0,3.8,22,45,19,578,500.0,5561
27801,0,0,3.8,47,45,19,712,600.0,8783
27802,0,0,4.3,138,45,19,622,800.0,8783
27803,1,0,3.8,18,45,19,557,500.0,8783
27804,1,0,2.9,70,45,19,557,650.0,8783
27805,1,0,4.2,414,45,19,677,700.0,8783
27806,1,0,2.7,26,45,19,730,600.0,8783
27807,0,0,4.6,7122,44,19,560,600.0,8783
27808,1,1,4.4,9079,44,29,2246,600.0,8783
27809,0,0,4.4,1225,44,19,641,800.0,8783
27810,1,0,4.4,362,46,19,755,500.0,8783
27811,1,0,4.0,75,48,19,620,400.0,8783
27812,1,1,4.1,1855,41,19,570,600.0,8783
27813,1,0,4.1,3006,41,19,606,1000.0,8783
27814,0,0,4.1,314,44,19,622,600.0,8783
27815,1,0,4.2,177,46,19,557,600.0,8783
27816,1,1,4.2,2714,43,19,647,1000.0,5220
27817,0,0,4.3,294,44,19,731,850.0,8783
27818,1,1,4.4,192,43,19,557,1000.0,8783
27819,0,0,4.1,2449,46,19,603,700.0,8783
27820,1,0,4.6,1193,0,39,1413,500.0,2171
27821,1,0,4.1,325,41,39,1761,450.0,7527
27822,1,0,4.0,996,22,27,394,800.0,5010
27823,1,0,3.7,340,0,27,92,800.0,8783
27824,1,0,4.1,54,0,92,2337,250.0,8783
27825,1,0,4.1,789,0,78,2489,300.0,4701
27826,1,0,3.7,216,0,78,1576,200.0,4166
27827,1,0,3.9,586,40,39,1400,450.0,5149
27828,1,0,4.3,169,22,39,1761,400.0,921
27829,1,0,4.2,1294,0,27,160,900.0,8783
27830,1,0,4.3,171,45,78,535,500.0,7761
27831,1,0,3.3,911,41,78,1797,250.0,8590
27832,1,0,3.9,255,0,78,317,400.0,261
27833,1,0,3.8,256,0,27,465,800.0,8783
27834,1,0,3.4,154,0,78,1588,400.0,3573
27835,1,0,4.1,504,44,78,1511,600.0,8464
27836,1,0,4.4,107,40,39,1806,400.0,8783
27837,1,0,3.8,377,0,78,2059,500.0,8783
27838,1,0,4.1,359,22,78,536,600.0,5834
27839,1,0,4.2,190,46,78,2576,300.0,3252
27840,1,0,3.5,738,0,27,61,600.0,8783
27841,1,0,3.8,342,22,78,2459,400.0,5033
27842,1,0,4.1,1962,46,27,315,650.0,8783
27843,1,0,4.1,388,41,92,1802,500.0,3263
27844,1,0,3.7,129,48,14,1537,150.0,3486
27845,1,0,3.0,260,0,78,1761,250.0,6091
27846,1,0,3.7,21,45,78,472,750.0,8783
27847,1,0,3.9,184,0,92,469,450.0,8783
27848,1,0,4.1,77,0,92,1326,300.0,8783
27849,1,0,4.0,138,48,78,2510,250.0,4747
27850,1,0,4.0,208,0,90,1700,200.0,2889
27851,1,0,3.7,479,0,78,1888,450.0,7040
27852,1,0,3.8,103,0,92,1604,400.0,8783
27853,1,0,3.8,1080,0,27,388,500.0,6496
27854,1,0,4.0,200,0,78,1761,300.0,8783
27855,1,0,3.8,305,16,78,1615,300.0,3625
27856,1,0,4.3,83,22,27,446,650.0,8783
27857,1,0,4.1,212,48,14,361,150.0,6077
27858,1,0,4.0,189,0,78,56,400.0,8783
27859,1,0,3.9,230,0,92,454,400.0,4769
27860,1,0,4.2,469,0,78,1608,400.0,6447
27861,1,0,3.9,333,0,19,1831,200.0,4021
27862,1,0,3.8,17,0,92,956,400.0,8783
27863,1,0,4.2,428,41,78,443,250.0,5116
27864,1,0,4.1,133,0,78,1761,150.0,408
27865,1,0,3.7,17,45,78,419,250.0,4623
27866,1,0,3.5,45,0,78,1215,500.0,2048
27867,1,0,3.9,234,41,92,1834,250.0,565
27868,1,0,3.9,182,0,78,2229,250.0,8544
27869,1,0,4.3,1593,45,27,219,550.0,8451
27870,1,0,4.6,277,45,40,1449,400.0,1289
27871,0,0,3.9,626,45,27,868,600.0,8783
27872,1,0,4.5,560,0,40,1159,400.0,7786
27873,1,0,4.2,39,0,92,2509,200.0,313
27874,1,0,4.3,3617,46,78,2555,400.0,5160
27875,1,0,2.9,178,0,78,1834,300.0,8224
27876,1,0,4.1,1962,46,78,1680,600.0,8346
27877,1,0,4.2,557,45,78,2620,400.0,6538
27878,1,1,3.4,411,22,27,2080,750.0,8783
27879,1,0,3.9,331,41,27,950,600.0,8613
27880,1,0,4.2,850,22,78,2484,300.0,3193
27881,1,0,3.8,40,0,92,2381,250.0,5489
27882,1,0,3.5,407,32,78,392,400.0,1820
27883,1,0,4.0,412,45,78,119,300.0,4805
27884,1,0,3.4,356,18,78,1761,350.0,82
27885,1,0,3.5,98,48,0,263,400.0,3652
27886,0,0,4.7,14710,45,22,564,900.0,8783
27887,1,0,3.6,11,0,78,1636,200.0,5566
27888,1,0,3.7,24,0,92,1832,400.0,5181
27889,1,0,3.1,382,22,78,2309,600.0,8657
27890,1,0,3.3,49,45,78,388,300.0,1626
27891,1,0,3.7,93,46,78,2152,300.0,4311
27892,1,0,3.9,66,0,78,388,700.0,3176
27893,1,0,3.9,191,0,78,484,600.0,1229
27894,1,0,4.1,361,45,92,440,400.0,7989
27895,1,0,2.6,175,0,27,73,450.0,8783
27896,1,0,3.9,297,44,92,1761,400.0,505
27897,1,0,4.4,7233,45,27,499,600.0,1117
27898,1,0,3.3,25,3,27,1834,600.0,6249
27899,1,0,3.7,25,22,92,254,200.0,8735
27900,1,0,4.0,359,48,39,388,650.0,3498
27901,1,0,4.0,293,46,59,2571,250.0,7170
27902,1,0,3.9,240,22,78,2086,400.0,8783
27903,1,0,4.0,113,0,17,2592,250.0,6483
27904,1,0,3.6,144,22,78,2381,150.0,166
27905,1,1,4.1,1342,22,27,2080,800.0,6262
27906,1,0,3.7,76,22,14,359,200.0,1148
27907,1,0,3.2,52,0,78,1834,300.0,3248
27908,1,0,4.1,18,0,0,263,200.0,8783
27909,1,0,4.1,313,41,92,1418,650.0,7716
27910,1,0,4.2,465,0,78,1800,300.0,8783
27911,1,0,4.0,107,41,27,1761,500.0,538
27912,1,0,3.1,31,0,92,487,400.0,974
27913,1,0,3.8,8,22,78,2454,300.0,622
27914,1,0,3.8,60,0,78,1761,300.0,6376
27915,1,0,3.700448817952717,0,22,92,95,400.0,1888
27916,1,0,3.7,630,22,78,535,400.0,4581
27917,1,0,4.0,198,44,78,1761,500.0,8783
27918,1,0,3.9,421,0,27,172,800.0,4614
27919,1,0,2.9,136,0,78,880,300.0,5769
27920,1,0,3.5,139,0,92,465,500.0,8783
27921,1,0,3.700448817952717,257,41,78,443,250.0,3541
27922,1,0,3.9,490,46,27,2252,750.0,4107
27923,1,0,3.9,58,0,78,465,300.0,4178
27924,1,0,3.8,260,0,27,65,500.0,1882
27925,1,1,4.1,2727,0,27,487,800.0,7595
27926,1,0,3.3,50,0,48,1761,400.0,395
27927,1,0,3.7,382,45,27,1575,600.0,4954
27928,1,0,3.9,326,46,27,56,500.0,1785
27929,1,0,3.4,16,0,78,390,600.0,6126
27930,1,0,3.3,23,0,92,63,600.0,1111
27931,1,1,4.1,1250,45,27,1761,600.0,4868
27932,1,0,3.8,11,0,92,119,400.0,1385
27933,1,0,4.2,1077,45,88,1699,400.0,6882
27934,1,0,3.8,100,0,27,2474,350.0,7275
27935,1,0,3.7,181,0,78,1834,400.0,4940
27936,1,0,3.3,9,71,78,502,300.0,1667
27937,1,0,4.1,1128,16,39,450,650.0,3001
27938,1,0,3.4,11,45,78,1660,300.0,4180
27939,1,0,3.9,52,0,78,2474,300.0,8783
27940,1,0,3.9,371,22,27,65,550.0,4348
27941,1,0,4.0,964,32,78,2056,500.0,3754
27942,1,0,2.5,47,7,27,1433,800.0,6124
27943,1,0,4.1,130,22,78,1857,400.0,2058
27944,1,0,3.5,8,0,39,1834,600.0,7631
27945,1,0,2.3,298,7,78,470,450.0,2031
27946,1,0,3.6,214,0,78,880,300.0,8783
27947,1,0,4.0,65,22,27,2476,300.0,192
27948,1,0,3.9,127,22,27,492,600.0,7970
27949,1,0,4.3,286,22,78,2381,150.0,4233
27950,1,0,4.1,1117,45,27,474,750.0,7634
27951,1,0,3.9,192,0,78,429,300.0,2667
27952,1,0,4.3,894,16,39,263,500.0,2738
27953,1,0,3.9,1190,0,78,1834,500.0,6221
27954,1,0,3.7,48,90,78,1761,350.0,8783
27955,1,0,3.9,461,0,27,302,650.0,5250
27956,1,0,2.9,343,0,92,1811,450.0,8783
27957,1,0,3.9,84,22,78,901,400.0,5055
27958,1,0,4.1,192,48,39,2236,750.0,2499
27959,1,0,3.9,149,22,88,1699,200.0,495
27960,1,0,3.9,462,22,78,438,600.0,7999
27961,1,0,3.2,21,0,92,465,600.0,3017
27962,1,0,3.5,6,22,78,2152,400.0,6436
27963,1,0,2.9,67,0,27,2225,200.0,3210
27964,1,0,4.2,146,29,27,2080,600.0,948
27965,1,0,4.0,457,46,39,1416,500.0,1168
27966,1,0,3.8,36,41,78,1646,300.0,1901
27967,1,0,4.1,113,0,88,1699,400.0,4191
27968,1,0,4.1,71,22,40,1181,400.0,6980
27969,1,0,3.9,43,46,78,2381,300.0,6623
27970,1,0,3.9,100,32,78,2381,200.0,4679
27971,1,0,4.2,703,47,40,264,450.0,5130
27972,1,0,4.3,655,46,78,2381,250.0,6680
27973,1,0,4.1,171,32,78,429,400.0,964
27974,1,0,3.1,22,0,78,1834,400.0,6226
27975,1,0,3.9,468,0,27,172,700.0,8783
27976,1,0,4.0,115,0,78,915,400.0,257
27977,1,0,3.1,18,0,27,1581,700.0,940
27978,1,0,3.6,221,0,27,470,600.0,8618
27979,1,0,4.3,341,45,27,856,800.0,2438
27980,1,0,4.0,758,25,78,1761,250.0,5772
27981,1,0,3.9,358,0,78,1834,400.0,7094
27982,1,0,4.2,701,44,39,1802,450.0,2293
27983,1,0,3.6,218,22,78,421,400.0,8783
27984,1,0,3.4,6,41,39,1786,450.0,1348
27985,1,0,3.6,36,22,78,2489,250.0,8783
27986,1,0,3.9,226,0,27,76,500.0,6667
27987,1,0,3.8,16,46,78,2509,250.0,6613
27988,1,0,4.1,894,43,19,636,800.0,8066
27989,1,0,3.7,28,0,78,2016,500.0,8783
27990,1,0,4.1,414,47,17,1541,300.0,4442
27991,1,1,3.9,487,0,19,1081,700.0,8783
27992,1,0,3.9,39,29,14,354,200.0,825
27993,1,0,4.0,18,0,78,2323,100.0,8417
27994,1,0,3.7,23,0,78,855,400.0,1093
27995,1,0,3.7,14,0,78,120,400.0,2363
27996,1,0,3.7,21,41,39,1734,300.0,8214
27997,1,0,3.1,53,41,78,1215,100.0,326
27998,1,0,3.9,184,22,39,956,600.0,8118
27999,1,0,3.9,324,3,27,1834,650.0,3121
28000,1,1,4.4,9079,44,29,2246,600.0,5124
28001,1,0,4.0,101,0,27,868,600.0,8235
28002,1,0,3.3,395,47,78,1761,400.0,4830
28003,1,0,3.9,462,16,27,1867,600.0,1644
28004,1,0,3.8,283,22,78,502,350.0,1814
28005,1,0,4.0,85,0,78,1304,400.0,6306
28006,1,0,3.7,27,0,78,1606,400.0,8783
28007,1,0,3.3,9,44,39,2080,400.0,8783
28008,1,0,4.3,279,47,78,1761,450.0,504
28009,1,0,3.9,41,0,78,1834,300.0,4850
28010,1,0,3.7,434,44,78,2152,400.0,4838
28011,1,0,3.6,7,0,92,155,400.0,6557
28012,1,0,3.8,28,41,78,530,400.0,7212
28013,1,0,3.1,266,22,27,788,550.0,8281
28014,1,0,4.0,94,22,27,1496,700.0,8783
28015,1,0,4.1,511,46,40,1178,500.0,2861
28016,1,0,3.7,118,0,78,443,400.0,3548
28017,1,0,3.8,132,47,78,2285,300.0,513
28018,1,0,3.9,48,22,40,333,400.0,2937
28019,1,0,3.8,70,41,92,2372,500.0,4418
28020,1,1,4.0,236,45,27,1741,800.0,7441
28021,1,0,4.0,326,22,39,2561,200.0,2567
28022,1,0,4.1,93,45,19,622,600.0,5395
28023,1,0,4.6,121,41,40,1159,300.0,551
28024,1,0,3.7,31,47,19,779,500.0,3076
28025,1,0,3.7,26,0,78,482,400.0,8783
28026,1,0,3.5,15,22,78,1565,500.0,5054
28027,1,0,3.6,68,0,78,56,300.0,3538
28028,1,0,3.2,5,18,78,880,300.0,8783
28029,1,0,3.7,329,0,92,1808,500.0,8471
28030,1,0,3.9,523,44,27,956,500.0,8308
28031,1,0,3.3,293,22,27,326,600.0,3869
28032,1,1,4.9,2235,45,28,199,1500.0,8631
28033,1,0,2.6,74,7,27,441,700.0,8012
28034,1,0,3.9,163,22,78,2489,300.0,5506
28035,1,0,3.5,124,22,27,2406,550.0,1777
28036,1,0,3.3,24,0,39,518,300.0,4009
28037,1,0,3.8,53,47,78,1390,350.0,5604
28038,0,0,4.5,3845,45,19,726,800.0,8783
28039,1,1,3.5,552,3,27,1889,600.0,7655
28040,1,0,3.8,140,45,78,2476,200.0,2901
28041,1,0,3.4,7,0,92,1689,200.0,597
28042,1,0,3.6,17,47,78,1417,500.0,4189
28043,1,0,3.7,59,22,19,696,600.0,4236
28044,1,0,3.6,23,0,92,1532,150.0,8719
28045,1,0,4.3,3459,47,27,1761,600.0,4364
28046,1,0,4.4,362,46,19,755,500.0,6272
28047,1,0,3.700448817952717,0,0,78,1761,350.0,4826
28048,1,0,3.3,18,32,78,388,100.0,2146
28049,1,0,3.8,222,18,27,868,600.0,5910
28050,1,0,3.8,19,47,27,2256,400.0,8783
28051,1,1,4.4,1808,44,27,2629,1000.0,2534
28052,1,0,3.5,117,22,27,78,600.0,592
28053,1,0,4.2,114,0,78,822,300.0,6545
28054,1,0,3.9,501,46,78,2562,300.0,2585
28055,1,0,3.8,37,22,78,1761,400.0,2616
28056,1,0,3.4,47,0,78,2556,200.0,8783
28057,1,1,4.5,208,45,19,762,800.0,1036
28058,1,0,3.700448817952717,0,32,0,263,350.0,3681
28059,1,0,3.2,42,0,78,1821,800.0,1088
28060,1,0,3.2,115,22,27,2477,700.0,7950
28061,1,0,4.3,190,44,0,263,400.0,3691
28062,1,0,3.9,35,0,78,2191,350.0,7058
28063,0,1,4.5,3915,45,76,1358,1000.0,8783
28064,1,0,3.6,64,0,78,1565,400.0,5031
28065,1,0,4.0,270,41,78,1853,450.0,3854
28066,1,0,4.0,269,45,59,2628,300.0,3770
28067,1,0,3.4,17,44,78,443,400.0,1582
28068,1,0,3.7,16,16,27,56,600.0,1874
28069,1,0,3.2,16,22,78,951,200.0,2615
28070,1,1,4.2,1543,0,27,1602,800.0,4175
28071,1,0,3.9,231,41,39,1675,400.0,2959
28072,1,1,4.2,1704,45,19,716,650.0,2351
28073,1,0,3.0,7,22,78,89,300.0,571
28074,1,0,3.5,11,90,78,1238,300.0,1476
28075,1,0,3.9,121,41,78,1857,400.0,2395
28076,0,0,3.3,10,45,92,449,600.0,8783
28077,1,0,3.9,172,0,78,2514,300.0,6646
28078,1,0,4.0,139,22,27,978,750.0,7363
28079,1,0,3.9,151,22,40,1159,300.0,1308
28080,1,0,4.3,246,45,78,2616,600.0,1964
28081,1,0,3.8,283,22,78,470,400.0,8155
28082,1,0,4.5,344,45,43,1165,300.0,4551
28083,1,0,3.6,47,32,92,1761,100.0,5584
28084,1,0,3.6,8,16,39,254,250.0,3824
28085,1,0,4.1,167,45,39,58,300.0,2508
28086,1,0,4.5,2073,22,27,2534,1200.0,2617
28087,1,0,4.1,382,0,78,119,250.0,7074
28088,1,0,3.8,295,45,78,1238,500.0,5874
28089,1,0,3.8,63,0,78,318,300.0,282
28090,1,0,3.7,185,0,78,1307,400.0,1944
28091,1,0,4.1,205,45,78,1215,250.0,432
28092,1,0,3.6,176,22,39,433,400.0,688
28093,1,1,4.5,811,0,27,1088,800.0,8783
28094,1,0,3.6,193,0,39,1390,450.0,5777
28095,1,0,3.700448817952717,0,22,92,1761,350.0,5255
28096,1,0,3.9,18,45,40,1153,300.0,2943
28097,1,0,3.8,66,45,27,146,800.0,7976
28098,1,0,3.9,454,47,27,302,600.0,4469
28099,1,0,4.0,870,0,39,418,500.0,7959
28100,1,0,3.9,107,47,39,1392,600.0,8060
28101,1,0,4.1,192,44,40,1153,300.0,1304
28102,1,0,3.1,89,0,78,2079,300.0,5100
28103,1,0,3.7,53,47,39,1761,500.0,1459
28104,1,0,3.2,64,0,78,1939,250.0,8378
28105,1,0,4.0,403,22,40,1449,450.0,1031
28106,1,0,3.8,331,22,78,1761,350.0,4317
28107,1,0,3.9,705,0,27,1761,500.0,7523
28108,1,0,3.7,130,41,28,977,1200.0,3410
28109,0,0,4.1,2733,45,19,643,1300.0,8783
28110,1,0,4.0,314,45,27,957,800.0,8783
28111,1,0,3.5,17,0,78,2469,200.0,267
28112,1,0,3.7,27,0,78,880,300.0,4919
28113,1,0,3.6,21,32,78,1238,150.0,8783
28114,1,0,4.0,70,48,39,1683,600.0,6550
28115,1,0,4.1,614,47,27,230,500.0,2484
28116,1,1,4.3,549,45,33,1935,1000.0,5307
28117,1,0,3.5,221,0,90,1695,400.0,6459
28118,1,0,3.9,375,41,27,388,750.0,1095
28119,1,0,3.2,49,45,78,184,300.0,8047
28120,1,0,4.2,532,47,78,2617,450.0,1943
28121,1,0,3.1,7,0,92,1563,400.0,3448
28122,1,0,3.6,24,47,39,2472,500.0,3293
28123,1,0,4.6,1026,47,23,679,550.0,6548
28124,1,0,3.3,13,7,27,1824,700.0,7638
28125,1,1,3.9,74,0,27,1951,900.0,3709
28126,1,0,4.1,121,22,78,2454,200.0,8783
28127,1,0,4.0,960,47,27,2617,500.0,2253
28128,1,0,4.6,4694,47,60,42,1500.0,2636
